Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2040,5,0.000108,99485,11,99480,7317204,73.55,88793,17846,0.2010,3155592,35.5386,420.96
2040,6,0.000097,99474,10,99470,7217725,72.56,86788,17837,0.2055,3066799,35.3368,418.54
2040,7,0.000091,99465,9,99460,7118255,71.57,84828,17829,0.2102,2980011,35.1300,416.06
2040,8,0.000090,99456,9,99451,7018795,70.57,82913,17821,0.2149,2895183,34.9182,413.52
2040,9,0.000092,99447,9,99442,6919344,69.58,81042,17814,0.2198,2812270,34.7014,410.92
2040,10,0.000097,99438,10,99433,6819901,68.58,79213,17807,0.2248,2731228,34.4797,408.26
2040,11,0.000106,99428,11,99423,6720469,67.59,77424,17799,0.2299,2652015,34.2531,405.54
2040,12,0.000126,99417,13,99411,6621046,66.60,75675,17791,0.2351,2574591,34.0215,402.76
2040,13,0.000164,99405,16,99397,6521635,65.61,73965,17782,0.2404,2498916,33.7853,399.92
2040,14,0.000229,99389,23,99377,6422238,64.62,72290,17770,0.2458,2424951,33.5448,397.04
2040,15,0.000327,99366,32,99350,6322861,63.63,70648,17754,0.2513,2352661,33.3010,394.11
2040,16,0.000451,99333,45,99311,6223511,62.65,69037,17731,0.2568,2282013,33.0547,391.16
2040,17,0.000595,99289,59,99259,6124200,61.68,67455,17701,0.2624,2212975,32.8068,388.18
2040,18,0.000745,99229,74,99192,6024941,60.72,65899,17662,0.2680,2145520,32.5577,385.19
2040,19,0.000887,99156,88,99112,5925749,59.76,64369,17614,0.2736,2079621,32.3076,382.19
2040,20,0.001010,99068,100,99018,5826637,58.81,62866,17558,0.2793,2015252,32.0561,379.17
2040,21,0.001112,98968,110,98912,5727620,57.87,61391,17496,0.2850,1952385,31.8025,376.13
2040,22,0.001193,98857,118,98798,5628707,56.94,59944,17429,0.2908,1890994,31.5460,373.05
2040,23,0.001263,98739,125,98677,5529909,56.01,58526,17359,0.2966,1831051,31.2859,369.93
2040,24,0.001333,98615,131,98549,5431232,55.08,57138,17287,0.3025,1772524,31.0217,366.76
2040,25,0.001409,98483,139,98414,5332683,54.15,55779,17212,0.3086,1715386,30.7532,363.54
2040,26,0.001489,98345,146,98271,5234269,53.22,54448,17136,0.3147,1659607,30.4804,360.27
2040,27,0.001568,98198,154,98121,5135997,52.30,53145,17056,0.3209,1605159,30.2034,356.94
2040,28,0.001644,98044,161,97964,5037876,51.38,51869,16975,0.3273,1552014,29.9220,353.56
2040,29,0.001715,97883,168,97799,4939912,50.47,50619,16891,0.3337,1500145,29.6360,350.13
2040,30,0.001779,97715,174,97628,4842113,49.55,49396,16807,0.3402,1449526,29.3449,346.64
2040,31,0.001837,97541,179,97452,4744485,48.64,48200,16721,0.3469,1400130,29.0485,343.08
2040,32,0.001896,97362,185,97270,4647033,47.73,47029,16634,0.3537,1351930,28.7465,339.46
2040,33,0.001964,97178,191,97082,4549763,46.82,45885,16547,0.3606,1304901,28.4386,335.76
2040,34,0.002041,96987,198,96888,4452681,45.91,44765,16459,0.3677,1259016,28.1249,332.00
2040,35,0.002118,96789,205,96686,4355794,45.00,43669,16370,0.3749,1214251,27.8055,328.17
2040,36,0.002192,96584,212,96478,4259107,44.10,42597,16279,0.3822,1170581,27.4803,324.26
2040,37,0.002261,96372,218,96263,4162630,43.19,41548,16188,0.3896,1127984,27.1488,320.29
2040,38,0.002325,96154,224,96042,4066367,42.29,40522,16096,0.3972,1086436,26.8108,316.23
2040,39,0.002380,95931,228,95816,3970324,41.39,39519,16004,0.4050,1045914,26.4660,312.09
2040,40,0.002424,95702,232,95586,3874508,40.49,38539,15912,0.4129,1006394,26.1139,307.87
2040,41,0.002458,95470,235,95353,3778922,39.58,37581,15821,0.4210,967856,25.7539,303.55
2040,42,0.002500,95236,238,95117,3683569,38.68,36646,15730,0.4293,930275,25.3857,299.13
2040,43,0.002569,94997,244,94875,3588452,37.77,35732,15641,0.4377,893629,25.0091,294.61
2040,44,0.002679,94753,254,94627,3493577,36.87,34839,15551,0.4464,857897,24.6245,289.99
2040,45,0.002828,94500,267,94366,3398950,35.97,33965,15460,0.4552,823058,24.2328,285.29
2040,46,0.003003,94232,283,94091,3304584,35.07,33107,15366,0.4641,789093,23.8346,280.52
2040,47,0.003198,93949,300,93799,3210493,34.17,32266,15269,0.4732,755986,23.4301,275.66
2040,48,0.003427,93649,321,93488,3116694,33.28,31439,15168,0.4825,723721,23.0196,270.74
2040,49,0.003707,93328,346,93155,3023206,32.39,30627,15063,0.4918,692281,22.6036,265.74
2040,50,0.004046,92982,376,92794,2930051,31.51,29828,14952,0.5013,661654,22.1827,260.69
2040,51,0.004431,92606,410,92401,2837257,30.64,29039,14834,0.5108,631827,21.7579,255.59
2040,52,0.004859,92196,448,91972,2744856,29.77,28260,14708,0.5204,602788,21.3298,250.46
2040,53,0.005339,91748,490,91503,2652885,28.92,27491,14574,0.5301,574528,20.8990,245.29
2040,54,0.005874,91258,536,90990,2561382,28.07,26729,14430,0.5399,547037,20.4659,240.09
2040,55,0.006450,90722,585,90429,2470392,27.23,25975,14277,0.5496,520308,20.0313,234.88
2040,56,0.007048,90136,635,89819,2379963,26.40,25227,14113,0.5594,494333,19.5954,229.64
2040,57,0.007659,89501,685,89159,2290144,25.59,24486,13939,0.5693,469106,19.1581,224.40
2040,58,0.008292,88816,736,88448,2200986,24.78,23752,13756,0.5791,444620,18.7191,219.13
2040,59,0.008973,88079,790,87684,2112538,23.98,23026,13563,0.5891,420868,18.2782,213.84
2040,60,0.009719,87289,848,86865,2024854,23.20,22306,13361,0.5990,397842,17.8357,208.53
2040,61,0.010519,86441,909,85986,1937989,22.42,21593,13149,0.6090,375536,17.3919,203.20
2040,62,0.011328,85531,969,85047,1852003,21.65,20885,12927,0.6190,353944,16.9472,197.87
2040,63,0.012122,84563,1025,84050,1766956,20.90,20184,12696,0.6290,333058,16.5009,192.51
2040,64,0.012923,83537,1080,82998,1682906,20.15,19491,12457,0.6391,312874,16.0520,187.12
2040,65,0.013764,82458,1135,81890,1599909,19.40,18807,12211,0.6493,293383,15.5998,181.70
2040,66,0.014554,81323,1184,80731,1518018,18.67,18131,11958,0.6595,274576,15.1440,176.23
2040,67,0.015325,80139,1228,79525,1437287,17.93,17465,11700,0.6699,256445,14.6830,170.70
2040,68,0.016162,78911,1275,78274,1357762,17.21,16811,11438,0.6804,238980,14.2156,165.09
2040,69,0.017165,77636,1333,76970,1279488,16.48,16168,11173,0.6910,222169,13.7416,159.40
2040,70,0.018416,76303,1405,75601,1202518,15.76,15533,10901,0.7018,206001,13.2623,153.65
2040,71,0.019975,74898,1496,74150,1126918,15.05,14904,10622,0.7127,190468,12.7797,147.86
2040,72,0.021868,73402,1605,72599,1052768,14.34,14278,10331,0.7235,175564,12.2963,142.06
2040,73,0.024065,71797,1728,70933,980168,13.65,13652,10025,0.7344,161286,11.8145,136.27
2040,74,0.026473,70069,1855,69142,909235,12.98,13024,9704,0.7451,147635,11.3360,130.53
2040,75,0.029077,68214,1983,67222,840094,12.32,12394,9367,0.7558,134611,10.8613,124.84
2040,76,0.031921,66231,2114,65174,772871,11.67,11763,9015,0.7664,122218,10.3902,119.18
2040,77,0.035083,64116,2249,62992,707698,11.04,11131,8648,0.7769,110455,9.9229,113.57
2040,78,0.038617,61867,2389,60673,644706,10.42,10499,8266,0.7873,99324,9.4600,108.02
2040,79,0.042585,59478,2533,58211,584034,9.82,9867,7870,0.7976,88824,9.0022,102.53
2040,80,0.047036,56945,2678,55606,525822,9.23,9234,7459,0.8078,78957,8.5504,97.10
2040,81,0.052066,54267,2825,52854,470216,8.66,8602,7035,0.8178,69723,8.1053,91.76
2040,82,0.057834,51441,2975,49954,417362,8.11,7971,6597,0.8276,61121,7.6680,86.52
2040,83,0.064598,48466,3131,46901,367409,7.58,7341,6146,0.8372,53150,7.2401,81.38
2040,84,0.072679,45335,3295,43688,320508,7.07,6712,5683,0.8466,45809,6.8244,76.39
2040,85,0.082205,42040,3456,40312,276820,6.58,6085,5206,0.8555,39096,6.4254,71.60
2040,86,0.092410,38584,3566,36802,236508,6.13,5459,4717,0.8640,33012,6.0473,67.07
2040,87,0.103391,35019,3621,33209,199706,5.70,4843,4224,0.8721,27553,5.6891,62.77
2040,88,0.115342,31398,3622,29587,166498,5.30,4245,3734,0.8797,22710,5.3501,58.70
2040,89,0.128404,27777,3567,25993,136910,4.93,3671,3256,0.8869,18465,5.0304,54.86
2040,90,0.142690,24210,3455,22483,110917,4.58,3127,2795,0.8936,14794,4.7305,51.27
2040,91,0.158259,20756,3285,19113,88434,4.26,2621,2359,0.8999,11667,4.4515,47.92
2040,92,0.175025,17471,3058,15942,69321,3.97,2157,1953,0.9057,9046,4.1947,44.84
2040,93,0.192592,14413,2776,13025,53379,3.70,1739,1584,0.9109,6889,3.9615,42.04
2040,94,0.210305,11637,2447,10413,40354,3.47,1373,1257,0.9156,5150,3.7523,39.53
2040,95,0.227882,9190,2094,8143,29941,3.26,1060,975,0.9198,3778,3.5655,37.29
2040,96,0.245015,7096,1739,6226,21798,3.07,800,739,0.9236,2718,3.3990,35.29
2040,97,0.261379,5357,1400,4657,15572,2.91,590,547,0.9269,1919,3.2507,33.51
2040,98,0.276643,3957,1095,3410,10915,2.76,426,396,0.9299,1328,3.1172,31.91
2040,99,0.290475,2862,831,2447,7505,2.62,301,281,0.9327,902,2.9943,30.43
2040,100,0.304998,2031,619,1721,5059,2.49,209,195,0.9354,601,2.8754,29.00
2040,101,0.320248,1411,452,1185,3338,2.36,142,133,0.9379,392,2.7604,27.63
2040,102,0.336261,959,323,798,2152,2.24,94,89,0.9404,250,2.6494,26.29
2040,103,0.353074,637,225,524,1354,2.13,61,58,0.9428,156,2.5421,25.01
2040,104,0.370727,412,153,336,830,2.01,39,37,0.9452,94,2.4386,23.76
2040,105,0.389264,259,101,209,494,1.91,24,23,0.9474,56,2.3387,22.56
2040,106,0.408727,158,65,126,285,1.80,14,13,0.9496,32,2.2423,21.41
2040,107,0.429163,94,40,74,159,1.70,8,8,0.9517,18,2.1494,20.29
2040,108,0.450622,53,24,41,86,1.61,5,4,0.9537,9,2.0599,19.22
2040,109,0.473153,29,14,22,44,1.52,2,2,0.9556,5,1.9737,18.18
2040,110,0.496810,15,8,12,22,1.43,1,1,0.9575,2,1.8907,17.19
2040,111,0.521651,8,4,6,10,1.34,1,1,0.9593,1,1.8107,16.23
2040,112,0.547733,4,2,3,5,1.26,0,0,0.9610,1,1.7338,15.31
2040,113,0.575120,2,1,1,2,1.18,0,0,0.9627,0,1.6598,14.42
2040,114,0.603876,1,0,0,1,1.11,0,0,0.9643,0,1.5887,13.56
2040,115,0.634070,0,0,0,0,1.04,0,0,0.9658,0,1.5203,12.74
2040,116,0.665773,0,0,0,0,0.97,0,0,0.9673,0,1.4546,11.96
2040,117,0.699062,0,0,0,0,0.90,0,0,0.9687,0,1.3915,11.20
2040,118,0.734015,0,0,0,0,0.84,0,0,0.9701,0,1.3309,10.47
2040,119,0.770716,0,0,0,0,0.78,0,0,0.9714,0,1.2727,9.77
2041,0,0.004287,100000,429,99626,7825679,78.26,100000,18297,0.1830,3634025,36.3403,430.58
2041,1,0.000318,99571,32,99555,7726053,77.59,97333,17878,0.1837,3534025,36.3087,430.20
2041,2,0.000186,99540,18,99530,7626497,76.62,95114,17847,0.1876,3436693,36.1323,428.09
2041,3,0.000153,99521,15,99514,7526967,75.63,92958,17830,0.1918,3341579,35.9470,425.86
2041,4,0.000126,99506,13,99500,7427453,74.64,90854,17816,0.1961,3248620,35.7563,423.58
2041,5,0.000107,99493,11,99488,7327954,73.65,88801,17805,0.2005,3157766,35.5602,421.22
2041,6,0.000096,99483,10,99478,7228465,72.66,86795,17796,0.2050,3068965,35.3588,418.81
2041,7,0.000090,99473,9,99469,7128987,71.67,84835,17788,0.2097,2982170,35.1524,416.33
2041,8,0.000089,99464,9,99460,7029519,70.67,82921,17780,0.2144,2897335,34.9411,413.79
2041,9,0.000091,99455,9,99451,6930059,69.68,81049,17773,0.2193,2814414,34.7248,411.20
2041,10,0.000096,99446,10,99442,6830608,68.69,79220,17766,0.2243,2733365,34.5036,408.54
2041,11,0.000105,99437,10,99432,6731166,67.69,77431,17758,0.2293,2654146,34.2775,405.83
2041,12,0.000124,99427,12,99420,6631734,66.70,75682,17750,0.2345,2576715,34.0464,403.06
2041,13,0.000162,99414,16,99406,6532314,65.71,73972,17741,0.2398,2501032,33.8107,400.23
2041,14,0.000227,99398,23,99387,6432908,64.72,72297,17729,0.2452,2427061,33.5708,397.35
2041,15,0.000324,99376,32,99359,6333521,63.73,70655,17713,0.2507,2354764,33.3275,394.43
2041,16,0.000448,99343,44,99321,6234162,62.75,69044,17691,0.2562,2284108,33.0817,391.48
2041,17,0.000590,99299,59,99270,6134841,61.78,67462,17661,0.2618,2215064,32.8343,388.51
2041,18,0.000740,99240,73,99204,6035571,60.82,65906,17622,0.2674,2147602,32.5857,385.53
2041,19,0.000880,99167,87,99123,5936368,59.86,64377,17574,0.2730,2081696,32.3361,382.53
2041,20,0.001003,99080,99,99030,5837245,58.91,62874,17519,0.2786,2017319,32.0851,379.52
2041,21,0.001104,98980,109,98926,5738215,57.97,61399,17457,0.2843,1954445,31.8320,376.48
2041,22,0.001185,98871,117,98812,5639289,57.04,59952,17391,0.2901,1893046,31.5760,373.41
2041,23,0.001253,98754,124,98692,5540477,56.10,58535,17322,0.2959,1833094,31.3163,370.30
2041,24,0.001323,98630,130,98565,5441785,55.17,57147,17250,0.3018,1774559,31.0525,367.13
2041,25,0.001399,98499,138,98431,5343220,54.25,55788,17176,0.3079,1717412,30.7845,363.91
2041,26,0.001478,98362,145,98289,5244790,53.32,54458,17100,0.3140,1661624,30.5122,360.65
2041,27,0.001557,98216,153,98140,5146500,52.40,53155,17021,0.3202,1607166,30.2356,357.33
2041,28,0.001632,98063,160,97983,5048361,51.48,51879,16940,0.3265,1554012,29.9547,353.96
2041,29,0.001702,97903,167,97820,4950377,50.56,50630,16857,0.3330,1502133,29.6691,350.53
2041,30,0.001766,97737,173,97651,4852557,49.65,49407,16773,0.3395,1451503,29.3784,347.04
2041,31,0.001824,97564,178,97475,4754906,48.74,48211,16688,0.3461,1402096,29.0825,343.49
2041,32,0.001882,97386,183,97295,4657431,47.82,47041,16602,0.3529,1353885,28.7809,339.87
2041,33,0.001949,97203,189,97108,4560136,46.91,45897,16515,0.3598,1306844,28.4734,336.18
2041,34,0.002025,97014,196,96915,4463028,46.00,44778,16428,0.3669,1260947,28.1602,332.42
2041,35,0.002102,96817,204,96715,4366113,45.10,43682,16339,0.3740,1216170,27.8413,328.60
2041,36,0.002175,96614,210,96509,4269398,44.19,42610,16249,0.3813,1172487,27.5165,324.70
2041,37,0.002243,96403,216,96295,4172889,43.29,41562,16159,0.3888,1129877,27.1855,320.73
2041,38,0.002306,96187,222,96076,4076594,42.38,40536,16068,0.3964,1088315,26.8480,316.68
2041,39,0.002360,95965,227,95852,3980517,41.48,39533,15976,0.4041,1047779,26.5036,312.54
2041,40,0.002404,95739,230,95624,3884665,40.58,38553,15885,0.4120,1008245,26.1519,308.32
2041,41,0.002437,95509,233,95392,3789041,39.67,37596,15795,0.4201,969692,25.7924,304.01
2041,42,0.002478,95276,236,95158,3693649,38.77,36661,15705,0.4284,932096,25.4246,299.59
2041,43,0.002546,95040,242,94919,3598491,37.86,35748,15616,0.4368,895435,25.0484,295.08
2041,44,0.002655,94798,252,94672,3503572,36.96,34855,15527,0.4455,859687,24.6643,290.47
2041,45,0.002802,94546,265,94414,3408900,36.06,33981,15437,0.4543,824831,24.2731,285.78
2041,46,0.002974,94281,280,94141,3314486,35.16,33124,15344,0.4632,790850,23.8752,281.00
2041,47,0.003168,94001,298,93852,3220345,34.26,32283,15247,0.4723,757726,23.4712,276.15
2041,48,0.003394,93703,318,93544,3126493,33.37,31457,15147,0.4815,725442,23.0611,271.23
2041,49,0.003672,93385,343,93214,3032949,32.48,30646,15043,0.4909,693985,22.6454,266.24
2041,50,0.004008,93042,373,92856,2939736,31.60,29847,14933,0.5003,663339,22.2248,261.20
2041,51,0.004390,92669,407,92466,2846880,30.72,29059,14816,0.5099,633492,21.8003,256.10
2041,52,0.004814,92262,444,92040,2754414,29.85,28281,14691,0.5195,604433,21.3726,250.97
2041,53,0.005288,91818,486,91575,2662374,29.00,27512,14558,0.5292,576153,20.9419,245.80
2041,54,0.005818,91333,531,91067,2570799,28.15,26751,14416,0.5389,548641,20.5091,240.61
2041,55,0.006388,90801,580,90511,2479732,27.31,25998,14264,0.5487,521890,20.0746,235.39
2041,56,0.006978,90221,630,89907,2389220,26.48,25251,14102,0.5585,495892,19.6387,230.16
2041,57,0.007583,89592,679,89252,2299314,25.66,24511,13929,0.5683,470641,19.2014,224.92
2041,58,0.008208,88912,730,88547,2210062,24.86,23778,13748,0.5782,446131,18.7623,219.65
2041,59,0.008881,88183,783,87791,2121514,24.06,23053,13557,0.5881,422353,18.3212,214.35
2041,60,0.009619,87399,841,86979,2033723,23.27,22334,13357,0.5980,399300,17.8784,209.04
2041,61,0.010409,86559,901,86108,1946744,22.49,21622,13147,0.6080,376966,17.4343,203.71
2041,62,0.011209,85658,960,85178,1860636,21.72,20916,12927,0.6180,355344,16.9891,198.37
2041,63,0.011996,84698,1016,84190,1775458,20.96,20217,12698,0.6281,334428,16.5423,193.01
2041,64,0.012794,83682,1071,83146,1691268,20.21,19525,12461,0.6382,314211,16.0928,187.61
2041,65,0.013636,82611,1126,82048,1608122,19.47,18842,12216,0.6484,294686,15.6400,182.18
2041,66,0.014424,81485,1175,80897,1526074,18.73,18167,11965,0.6586,275844,15.1838,176.71
2041,67,0.015190,80309,1220,79699,1445177,18.00,17502,11709,0.6690,257677,14.7224,171.17
2041,68,0.016019,79089,1267,78456,1365478,17.27,16849,11449,0.6795,240175,14.2545,165.55
2041,69,0.017014,77822,1324,77160,1287022,16.54,16206,11185,0.6902,223326,13.7801,159.86
2041,70,0.018254,76498,1396,75800,1209862,15.82,15572,10916,0.7010,207120,13.3004,154.10
2041,71,0.019799,75102,1487,74358,1134062,15.10,14944,10638,0.7118,191547,12.8172,148.31
2041,72,0.021677,73615,1596,72817,1059703,14.40,14319,10349,0.7227,176603,12.3332,142.50
2041,73,0.023856,72019,1718,71160,986886,13.70,13694,10045,0.7336,162283,11.8508,136.71
2041,74,0.026246,70301,1845,69379,915726,13.03,13067,9726,0.7443,148590,11.3716,130.96
2041,75,0.028829,68456,1974,67469,846348,12.36,12438,9391,0.7550,135523,10.8962,125.25
2041,76,0.031651,66482,2104,65430,778879,11.72,11808,9040,0.7656,123085,10.4243,119.59
2041,77,0.034788,64378,2240,63258,713448,11.08,11177,8675,0.7762,111278,9.9562,113.97
2041,78,0.038294,62139,2380,60949,650190,10.46,10545,8295,0.7866,100101,9.4924,108.41
2041,79,0.042229,59759,2524,58497,589241,9.86,9914,7900,0.7969,89556,9.0337,102.90
2041,80,0.046644,57236,2670,55901,530744,9.27,9281,7491,0.8071,79642,8.5808,97.47
2041,81,0.051632,54566,2817,53157,474843,8.70,8650,7068,0.8171,70361,8.1346,92.11
2041,82,0.057355,51749,2968,50265,421686,8.15,8019,6631,0.8270,61711,7.6960,86.85
2041,83,0.064078,48780,3126,47218,371421,7.61,7389,6182,0.8366,53692,7.2668,81.70
2041,84,0.072134,45655,3293,44008,324204,7.10,6760,5719,0.8460,46304,6.8499,76.70
2041,85,0.081651,42361,3459,40632,280195,6.61,6131,5242,0.8550,39544,6.4497,71.90
2041,86,0.091824,38903,3572,37117,239563,6.16,5504,4753,0.8635,33413,6.0707,67.35
2041,87,0.102748,35330,3630,33515,202447,5.73,4886,4259,0.8716,27909,5.7118,63.04
2041,88,0.114625,31700,3634,29883,168931,5.33,4286,3768,0.8792,23023,5.3722,58.97
2041,89,0.127603,28067,3581,26276,139048,4.95,3709,3288,0.8864,18737,5.0518,55.12
2041,90,0.141796,24485,3472,22749,112772,4.61,3163,2825,0.8932,15028,4.7512,51.51
2041,91,0.157265,21013,3305,19361,90023,4.28,2653,2387,0.8995,11865,4.4716,48.16
2041,92,0.173925,17709,3080,16169,70662,3.99,2186,1979,0.9053,9212,4.2142,45.07
2041,93,0.191385,14629,2800,13229,54493,3.73,1765,1607,0.9105,7026,3.9804,42.26
2041,94,0.208991,11829,2472,10593,41264,3.49,1395,1277,0.9152,5261,3.7705,39.75
2041,95,0.226461,9357,2119,8297,30671,3.28,1079,992,0.9194,3865,3.5831,37.50
2041,96,0.243490,7238,1762,6357,22374,3.09,816,753,0.9232,2787,3.4161,35.49
2041,97,0.259754,5476,1422,4764,16017,2.93,603,559,0.9265,1971,3.2672,33.71
2041,98,0.274924,4053,1114,3496,11253,2.78,437,406,0.9296,1368,3.1332,32.10
2041,99,0.288670,2939,848,2515,7757,2.64,309,288,0.9323,931,3.0098,30.62
2041,100,0.303103,2091,634,1774,5242,2.51,215,201,0.9350,622,2.8903,29.18
2041,101,0.318259,1457,464,1225,3468,2.38,147,137,0.9376,407,2.7749,27.80
2041,102,0.334171,993,332,827,2243,2.26,98,92,0.9401,260,2.6633,26.46
2041,103,0.350880,661,232,545,1416,2.14,64,60,0.9425,162,2.5556,25.17
2041,104,0.368424,429,158,350,871,2.03,40,38,0.9449,99,2.4516,23.92
2041,105,0.386845,271,105,219,520,1.92,25,24,0.9471,59,2.3512,22.71
2041,106,0.406188,166,68,132,302,1.82,15,14,0.9493,34,2.2544,21.55
2041,107,0.426497,99,42,78,169,1.72,9,8,0.9514,19,2.1611,20.43
2041,108,0.447822,57,25,44,92,1.62,5,5,0.9534,10,2.0712,19.35
2041,109,0.470213,31,15,24,48,1.53,3,3,0.9554,5,1.9845,18.31
2041,110,0.493723,17,8,12,24,1.44,1,1,0.9573,3,1.9011,17.31
2041,111,0.518410,8,4,6,11,1.35,1,1,0.9591,1,1.8208,16.35
2041,112,0.544330,4,2,3,5,1.27,0,0,0.9608,1,1.7435,15.42
2041,113,0.571547,2,1,1,2,1.19,0,0,0.9625,0,1.6691,14.53
2041,114,0.600124,1,0,1,1,1.12,0,0,0.9641,0,1.5976,13.67
2041,115,0.630130,0,0,0,0,1.05,0,0,0.9656,0,1.5289,12.85
2041,116,0.661637,0,0,0,0,0.98,0,0,0.9671,0,1.4629,12.05
2041,117,0.694719,0,0,0,0,0.91,0,0,0.9685,0,1.3994,11.29
2041,118,0.729454,0,0,0,0,0.85,0,0,0.9699,0,1.3385,10.56
2041,119,0.765927,0,0,0,0,0.79,0,0,0.9712,0,1.2800,9.86
2042,0,0.004217,100000,422,99632,7836419,78.36,100000,18247,0.1825,3636214,36.3621,430.85
2042,1,0.000314,99578,31,99563,7736786,77.70,97340,17835,0.1832,3536214,36.3287,430.44
2042,2,0.000183,99547,18,99538,7637224,76.72,95121,17805,0.1872,3438875,36.1526,428.33
2042,3,0.000151,99529,15,99521,7537686,75.73,92966,17788,0.1913,3343754,35.9677,426.11
2042,4,0.000124,99514,12,99508,7438164,74.75,90862,17775,0.1956,3250788,35.7773,423.83
2042,5,0.000105,99501,10,99496,7338657,73.75,88808,17764,0.2000,3159926,35.5816,421.48
2042,6,0.000094,99491,9,99486,7239161,72.76,86802,17754,0.2045,3071119,35.3807,419.07
2042,7,0.000089,99482,9,99477,7139674,71.77,84842,17746,0.2092,2984317,35.1748,416.60
2042,8,0.000088,99473,9,99468,7040197,70.78,82928,17739,0.2139,2899474,34.9639,414.07
2042,9,0.000089,99464,9,99460,6940729,69.78,81056,17732,0.2188,2816547,34.7481,411.48
2042,10,0.000094,99455,9,99450,6841269,68.79,79227,17725,0.2237,2735491,34.5274,408.83
2042,11,0.000103,99446,10,99441,6741819,67.79,77438,17718,0.2288,2656264,34.3018,406.12
2042,12,0.000123,99435,12,99429,6642378,66.80,75689,17710,0.2340,2578826,34.0713,403.36
2042,13,0.000160,99423,16,99415,6542949,65.81,73978,17701,0.2393,2503137,33.8361,400.53
2042,14,0.000224,99407,22,99396,6443533,64.82,72304,17689,0.2447,2429158,33.5966,397.66
2042,15,0.000322,99385,32,99369,6344137,63.83,70662,17673,0.2501,2356855,33.3539,394.75
2042,16,0.000444,99353,44,99331,6244768,62.85,69051,17651,0.2556,2286193,33.1086,391.80
2042,17,0.000586,99309,58,99280,6145437,61.88,67469,17621,0.2612,2217141,32.8617,388.84
