Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2023,47,0.002325,96236,224,96124,3482642,36.19,33051,14900,0.4508,807325,24.4267,287.62
2023,48,0.002520,96012,242,95891,3386518,35.27,32233,14825,0.4599,774274,24.0214,282.76
2023,49,0.002743,95771,263,95639,3290626,34.36,31429,14745,0.4692,742042,23.6103,277.82
2023,50,0.002998,95508,286,95365,3194987,33.45,30638,14661,0.4785,710613,23.1940,272.83
2023,51,0.003285,95221,313,95065,3099622,32.55,29859,14571,0.4880,679975,22.7727,267.77
2023,52,0.003602,94909,342,94738,3004557,31.66,29092,14475,0.4976,650116,22.3469,262.66
2023,53,0.003954,94567,374,94380,2909819,30.77,28335,14373,0.5072,621024,21.9168,257.50
2023,54,0.004343,94193,409,93988,2815439,29.89,27589,14264,0.5170,592689,21.4829,252.29
2023,55,0.004765,93784,447,93560,2721451,29.02,26852,14146,0.5268,565100,21.0454,247.04
2023,56,0.005211,93337,486,93094,2627891,28.15,26123,14021,0.5367,538248,20.6046,241.76
2023,57,0.005669,92851,526,92587,2534797,27.30,25402,13888,0.5467,512125,20.1606,236.43
2023,58,0.006133,92324,566,92041,2442209,26.45,24690,13747,0.5568,486723,19.7130,231.06
2023,59,0.006608,91758,606,91455,2350168,25.61,23987,13599,0.5669,462033,19.2616,225.64
2023,60,0.007094,91152,647,90828,2258713,24.78,23293,13445,0.5772,438045,18.8058,220.17
2023,61,0.007578,90505,686,90162,2167885,23.95,22608,13283,0.5875,414752,18.3455,214.65
2023,62,0.008053,89819,723,89457,2077723,23.13,21932,13116,0.5980,392144,17.8800,209.06
2023,63,0.008530,89096,760,88716,1988266,22.32,21266,12943,0.6086,370212,17.4084,203.40
2023,64,0.009040,88336,799,87936,1899550,21.50,20611,12766,0.6194,348946,16.9302,197.66
2023,65,0.009621,87537,842,87116,1811614,20.70,19965,12583,0.6303,328335,16.4453,191.84
2023,66,0.010295,86695,893,86249,1724498,19.89,19329,12396,0.6413,308370,15.9540,185.95
2023,67,0.011094,85802,952,85326,1638249,19.09,18700,12201,0.6525,289041,15.4571,179.99
2023,68,0.012048,84851,1022,84339,1552922,18.30,18076,11998,0.6638,270342,14.9555,173.97
2023,69,0.013184,83828,1105,83276,1468583,17.52,17457,11785,0.6751,252265,14.4506,167.91
2023,70,0.014529,82723,1202,82122,1385307,16.75,16840,11560,0.6865,234808,13.9438,161.83
2023,71,0.016104,81521,1313,80865,1303185,15.99,16222,11321,0.6979,217969,13.4367,155.74
2023,72,0.017906,80208,1436,79490,1222320,15.24,15602,11066,0.7093,201747,12.9310,149.67
2023,73,0.019891,78772,1567,77989,1142830,14.51,14978,10793,0.7206,186145,12.4280,143.64
2023,74,0.022012,77205,1699,76356,1064842,13.79,14350,10502,0.7318,171167,11.9281,137.64
2023,75,0.024301,75506,1835,74588,988486,13.09,13719,10193,0.7430,156817,11.4310,131.67
2023,76,0.026842,73671,1977,72682,913898,12.41,13084,9867,0.7541,143099,10.9367,125.74
2023,77,0.029743,71693,2132,70627,841215,11.73,12447,9524,0.7652,130014,10.4457,119.85
2023,78,0.033086,69561,2302,68410,770588,11.08,11805,9162,0.7761,117568,9.9591,114.01
2023,79,0.036950,67260,2485,66017,702178,10.44,11158,8780,0.7869,105763,9.4788,108.25
2023,80,0.041406,64774,2682,63433,636161,9.82,10504,8377,0.7975,94605,9.0066,102.58
2023,81,0.046509,62092,2888,60648,572728,9.22,9843,7952,0.8079,84101,8.5446,97.03
2023,82,0.052279,59204,3095,57657,512079,8.65,9174,7504,0.8180,74258,8.0945,91.63
2023,83,0.058713,56109,3294,54462,454423,8.10,8499,7035,0.8278,65084,7.6581,86.40
2023,84,0.065868,52815,3479,51075,399960,7.57,7820,6548,0.8373,56586,7.2361,81.33
2023,85,0.072437,49336,3574,47549,348885,7.07,7141,6044,0.8465,48766,6.8293,76.45
2023,86,0.081180,45762,3715,43905,301336,6.58,6474,5539,0.8555,41625,6.4291,71.65
2023,87,0.090987,42047,3826,40134,257431,6.12,5815,5025,0.8641,35151,6.0447,67.04
2023,88,0.102032,38222,3900,36272,217297,5.69,5167,4508,0.8724,29335,5.6773,62.63
2023,89,0.114438,34322,3928,32358,181025,5.27,4536,3992,0.8802,24168,5.3285,58.44
2023,90,0.128193,30394,3896,28446,148667,4.89,3926,3485,0.8876,19633,5.0003,54.50
2023,91,0.143264,26498,3796,24600,120221,4.54,3346,2993,0.8945,15706,4.6941,50.83
2023,92,0.159584,22702,3623,20890,95621,4.21,2802,2524,0.9008,12360,4.4110,47.43
2023,93,0.176889,19079,3375,17391,74731,3.92,2302,2087,0.9067,9558,4.1520,44.32
2023,94,0.194552,15704,3055,14176,57340,3.65,1852,1689,0.9119,7256,3.9175,41.51
2023,95,0.212427,12649,2687,11305,43164,3.41,1458,1337,0.9167,5404,3.7055,38.97
2023,96,0.230252,9962,2294,8815,31858,3.20,1123,1034,0.9210,3946,3.5142,36.67
2023,97,0.247738,7668,1900,6718,23043,3.01,845,781,0.9249,2823,3.3414,34.60
2023,98,0.264576,5768,1526,5005,16325,2.83,621,577,0.9284,1978,3.1841,32.71
2023,99,0.280451,4242,1190,3647,11320,2.67,447,416,0.9317,1357,3.0381,30.96
2023,100,0.297278,3052,907,2599,7673,2.51,314,294,0.9349,910,2.8977,29.27
2023,101,0.315115,2145,676,1807,5074,2.37,216,202,0.9379,596,2.7626,27.65
2023,102,0.334022,1469,491,1224,3267,2.22,144,136,0.9408,380,2.6327,26.09
2023,103,0.354063,978,346,805,2043,2.09,94,89,0.9436,236,2.5080,24.60
2023,104,0.375307,632,237,513,1238,1.96,59,56,0.9463,142,2.3882,23.16
2023,105,0.397825,395,157,316,724,1.83,36,34,0.9489,82,2.2734,21.78
2023,106,0.421695,238,100,188,408,1.72,21,20,0.9514,46,2.1633,20.46
2023,107,0.446996,137,61,107,221,1.60,12,12,0.9537,25,2.0577,19.19
2023,108,0.473816,76,36,58,114,1.50,7,6,0.9560,13,1.9567,17.98
2023,109,0.502245,40,20,30,56,1.39,3,3,0.9582,6,1.8601,16.82
2023,110,0.532380,20,11,15,26,1.30,2,2,0.9603,3,1.7676,15.71
2023,111,0.564323,9,5,7,11,1.20,1,1,0.9622,1,1.6793,14.65
2023,112,0.598182,4,2,3,5,1.12,0,0,0.9641,1,1.5950,13.64
2023,113,0.634073,2,1,1,2,1.03,0,0,0.9659,0,1.5149,12.68
2023,114,0.672117,1,0,0,1,0.95,0,0,0.9676,0,1.4394,11.77
2023,115,0.710523,0,0,0,0,0.88,0,0,0.9692,0,1.3710,10.95
2023,116,0.746050,0,0,0,0,0.82,0,0,0.9705,0,1.3113,10.24
2023,117,0.783352,0,0,0,0,0.76,0,0,0.9718,0,1.2539,9.55
2023,118,0.822520,0,0,0,0,0.70,0,0,0.9730,0,1.1988,8.89
2023,119,0.863646,0,0,0,0,0.65,0,0,0.9742,0,1.1460,8.25
2024,0,0.004667,100000,467,99592,8144987,81.45,100000,16796,0.1680,3700748,37.0075,438.59
2024,1,0.000318,99533,32,99517,8045395,80.83,97295,16340,0.1679,3600748,37.0084,438.60
2024,2,0.000185,99502,18,99492,7945878,79.86,95078,16310,0.1715,3503452,36.8483,436.68
2024,3,0.000156,99483,16,99475,7846385,78.87,92923,16293,0.1753,3408374,36.6796,434.66
2024,4,0.000132,99468,13,99461,7746910,77.88,90820,16279,0.1792,3315451,36.5059,432.57
2024,5,0.000115,99455,11,99449,7647449,76.89,88766,16267,0.1833,3224632,36.3274,430.43
2024,6,0.000104,99443,10,99438,7548000,75.90,86760,16257,0.1874,3135866,36.1440,428.23
2024,7,0.000097,99433,10,99428,7448562,74.91,84801,16248,0.1916,3049106,35.9561,425.97
2024,8,0.000094,99423,9,99418,7349134,73.92,82886,16240,0.1959,2964305,35.7635,423.66
2024,9,0.000094,99414,9,99409,7249715,72.92,81015,16232,0.2004,2881419,35.5664,421.30
2024,10,0.000098,99404,10,99400,7150306,71.93,79186,16225,0.2049,2800404,35.3648,418.88
2024,11,0.000106,99395,11,99389,7050907,70.94,77398,16217,0.2095,2721217,35.1586,416.40
2024,12,0.000119,99384,12,99378,6951517,69.95,75650,16209,0.2143,2643819,34.9480,413.88
2024,13,0.000136,99372,14,99366,6852139,68.95,73941,16201,0.2191,2568169,34.7329,411.29
2024,14,0.000159,99359,16,99351,6752773,67.96,72268,16191,0.2240,2494228,34.5135,408.66
2024,15,0.000192,99343,19,99333,6653422,66.97,70632,16180,0.2291,2421960,34.2897,405.98
2024,16,0.000231,99324,23,99312,6554089,65.99,69031,16166,0.2342,2351328,34.0619,403.24
2024,17,0.000280,99301,28,99287,6454776,65.00,67463,16151,0.2394,2282297,33.8302,400.46
2024,18,0.000332,99273,33,99257,6355489,64.02,65928,16132,0.2447,2214834,33.5947,397.64
2024,19,0.000381,99240,38,99221,6256233,63.04,64424,16111,0.2501,2148905,33.3554,394.77
2024,20,0.000424,99202,42,99181,6157011,62.07,62952,16087,0.2555,2084481,33.1122,391.85
2024,21,0.000463,99160,46,99137,6057830,61.09,61511,16061,0.2611,2021529,32.8647,388.88
2024,22,0.000500,99114,50,99090,5958693,60.12,60100,16033,0.2668,1960018,32.6127,385.85
2024,23,0.000536,99065,53,99038,5859603,59.15,58719,16004,0.2725,1899919,32.3560,382.77
2024,24,0.000571,99012,57,98984,5760565,58.18,57368,15973,0.2784,1841199,32.0944,379.63
2024,25,0.000610,98955,60,98925,5661581,57.21,56046,15941,0.2844,1783831,31.8277,376.43
2024,26,0.000653,98895,65,98863,5562656,56.25,54753,15907,0.2905,1727785,31.5560,373.17
2024,27,0.000701,98830,69,98796,5463793,55.28,53487,15872,0.2968,1673032,31.2792,369.85
2024,28,0.000753,98761,74,98724,5364998,54.32,52248,15836,0.3031,1619545,30.9974,366.47
2024,29,0.000811,98687,80,98647,5266274,53.36,51035,15797,0.3095,1567297,30.7105,363.03
2024,30,0.000875,98607,86,98563,5167627,52.41,49847,15757,0.3161,1516262,30.4185,359.52
2024,31,0.000939,98520,92,98474,5069064,51.45,48683,15714,0.3228,1466416,30.1214,355.96
2024,32,0.000999,98428,98,98379,4970590,50.50,47544,15669,0.3296,1417732,29.8192,352.33
2024,33,0.001054,98329,104,98278,4872211,49.55,46429,15623,0.3365,1370188,29.5116,348.64
2024,34,0.001103,98226,108,98172,4773933,48.60,45337,15575,0.3435,1323759,29.1981,344.88
2024,35,0.001155,98117,113,98061,4675762,47.65,44269,15526,0.3507,1278422,28.8785,341.04
2024,36,0.001214,98004,119,97945,4577701,46.71,43224,15476,0.3581,1234153,28.5527,337.13
2024,37,0.001281,97885,125,97822,4479756,45.77,42201,15425,0.3655,1190929,28.2207,333.15
2024,38,0.001351,97760,132,97694,4381934,44.82,41199,15372,0.3731,1148729,27.8825,329.09
2024,39,0.001416,97628,138,97559,4284240,43.88,40218,15318,0.3809,1107530,27.5380,324.96
2024,40,0.001473,97490,144,97418,4186681,42.94,39258,15262,0.3888,1067312,27.1868,320.74
2024,41,0.001530,97346,149,97271,4089264,42.01,38319,15206,0.3968,1028053,26.8286,316.44
2024,42,0.001599,97197,155,97119,3991992,41.07,37400,15148,0.4050,989734,26.4632,312.06
2024,43,0.001689,97042,164,96960,3894873,40.14,36501,15090,0.4134,952334,26.0906,307.59
2024,44,0.001802,96878,175,96790,3797913,39.20,35620,15030,0.4219,915833,25.7111,303.03
2024,45,0.001938,96703,187,96609,3701123,38.27,34757,14967,0.4306,880212,25.3250,298.40
2024,46,0.002091,96516,202,96415,3604513,37.35,33909,14901,0.4394,845456,24.9328,293.69
2024,47,0.002258,96314,218,96205,3508098,36.42,33078,14832,0.4484,811546,24.5346,288.92
2024,48,0.002447,96096,235,95979,3411893,35.50,32261,14759,0.4575,778469,24.1304,284.06
2024,49,0.002663,95861,255,95734,3315914,34.59,31458,14682,0.4667,746208,23.7204,279.15
2024,50,0.002912,95606,278,95467,3220181,33.68,30669,14600,0.4760,714749,23.3051,274.16
2024,51,0.003191,95328,304,95176,3124714,32.78,29892,14512,0.4855,684080,22.8847,269.12
2024,52,0.003500,95023,333,94857,3029538,31.88,29127,14419,0.4950,654188,22.4597,264.02
2024,53,0.003845,94691,364,94509,2934681,30.99,28373,14319,0.5047,625061,22.0304,258.87
2024,54,0.004226,94327,399,94127,2840172,30.11,27628,14213,0.5144,596688,21.5972,253.67
2024,55,0.004640,93928,436,93710,2746045,29.24,26893,14099,0.5243,569060,21.1603,248.42
2024,56,0.005077,93492,475,93255,2652335,28.37,26166,13977,0.5342,542167,20.7201,243.14
2024,57,0.005526,93018,514,92761,2559080,27.51,25448,13847,0.5441,516001,20.2767,237.82
2024,58,0.005980,92504,553,92227,2466319,26.66,24738,13709,0.5542,490553,19.8296,232.46
2024,59,0.006444,91950,593,91654,2374092,25.82,24038,13565,0.5643,465814,19.3786,227.04
2024,60,0.006918,91358,632,91042,2282438,24.98,23346,13413,0.5746,441777,18.9232,221.58
2024,61,0.007387,90726,670,90391,2191396,24.15,22663,13255,0.5849,418431,18.4632,216.06
2024,62,0.007845,90056,706,89703,2101005,23.33,21990,13092,0.5954,395768,17.9978,210.47
2024,63,0.008303,89349,742,88978,2011303,22.51,21327,12923,0.6060,373778,17.5262,204.81
2024,64,0.008794,88607,779,88218,1922324,21.69,20674,12750,0.6167,352451,17.0479,199.07
2024,65,0.009355,87828,822,87417,1834107,20.88,20032,12572,0.6276,331777,16.5626,193.25
2024,66,0.010005,87007,870,86571,1746689,20.08,19398,12389,0.6387,311745,16.0709,187.35
2024,67,0.010775,86136,928,85672,1660118,19.27,18772,12200,0.6499,292347,15.5733,181.38
2024,68,0.011698,85208,997,84710,1574446,18.48,18153,12002,0.6612,273575,15.0709,175.35
2024,69,0.012800,84211,1078,83672,1489736,17.69,17537,11794,0.6725,255422,14.5649,169.28
2024,70,0.014109,83133,1173,82547,1406064,16.91,16923,11575,0.6840,237886,14.0568,163.18
2024,71,0.015644,81960,1282,81319,1323517,16.15,16309,11341,0.6954,220962,13.5483,157.08
2024,72,0.017401,80678,1404,79976,1242197,15.40,15693,11092,0.7068,204653,13.0409,150.99
2024,73,0.019337,79274,1533,78508,1162221,14.66,15073,10825,0.7182,188960,12.5360,144.93
2024,74,0.021401,77741,1664,76910,1083713,13.94,14450,10540,0.7294,173887,12.0340,138.91
2024,75,0.023626,76078,1797,75179,1006804,13.23,13822,10238,0.7407,159437,11.5346,132.92
2024,76,0.026094,74280,1938,73311,931625,12.54,13192,9919,0.7518,145615,11.0377,126.95
2024,77,0.028913,72342,2092,71296,858313,11.86,12559,9582,0.7629,132422,10.5437,121.02
2024,78,0.032166,70250,2260,69121,787017,11.20,11922,9227,0.7740,119863,10.0539,115.15
2024,79,0.035928,67991,2443,66769,717897,10.56,11279,8852,0.7848,107941,9.5700,109.34
2024,80,0.040270,65548,2640,64228,651127,9.93,10629,8456,0.7955,96662,9.0938,103.63
2024,81,0.045246,62908,2846,61485,586899,9.33,9972,8038,0.8060,86032,8.6274,98.03
2024,82,0.050876,60062,3056,58534,525414,8.75,9307,7597,0.8163,76060,8.1726,92.57
2024,83,0.057157,57006,3258,55377,466880,8.19,8635,7134,0.8262,66753,7.7309,87.27
2024,84,0.064153,53748,3448,52024,411502,7.66,7958,6651,0.8358,58119,7.3031,82.14
2024,85,0.071276,50300,3585,48507,359478,7.15,7280,6152,0.8451,50161,6.8901,77.18
2024,86,0.079903,46715,3733,44848,310971,6.66,6609,5645,0.8541,42881,6.4880,72.36
2024,87,0.089564,42982,3850,41057,266123,6.19,5944,5129,0.8628,36271,6.1018,67.72
2024,88,0.100440,39132,3930,37167,225065,5.75,5290,4608,0.8711,30327,5.7325,63.29
2024,89,0.112655,35202,3966,33219,187898,5.34,4652,4089,0.8790,25037,5.3820,59.08
2024,90,0.126203,31236,3942,29265,154679,4.95,4035,3577,0.8864,20385,5.0519,55.12
2024,91,0.141051,27294,3850,25369,125414,4.59,3447,3079,0.8933,16350,4.7437,51.42
2024,92,0.157137,23444,3684,21602,100045,4.27,2894,2604,0.8998,12903,4.4587,48.00
2024,93,0.174203,19760,3442,18039,78442,3.97,2384,2159,0.9056,10009,4.1980,44.88
2024,94,0.191629,16318,3127,14755,60403,3.70,1925,1753,0.9109,7625,3.9616,42.04
2024,95,0.209263,13191,2760,11811,45649,3.46,1521,1393,0.9157,5700,3.7480,39.48
2024,96,0.226845,10431,2366,9248,33838,3.24,1176,1082,0.9201,4179,3.5551,37.16
2024,97,0.244088,8064,1968,7080,24590,3.05,888,821,0.9240,3004,3.3808,35.07
2024,98,0.260687,6096,1589,5301,17510,2.87,657,609,0.9276,2115,3.2221,33.16
2024,99,0.276329,4507,1245,3884,12208,2.71,474,442,0.9309,1459,3.0747,31.40
2024,100,0.292908,3262,955,2784,8324,2.55,336,313,0.9341,984,2.9328,29.69
2024,101,0.310483,2306,716,1948,5540,2.40,232,217,0.9371,649,2.7964,28.06
2024,102,0.329112,1590,523,1328,3592,2.26,156,147,0.9401,417,2.6652,26.48
2024,103,0.348858,1067,372,881,2264,2.12,103,97,0.9429,260,2.5392,24.97
2024,104,0.369790,695,257,566,1383,1.99,65,62,0.9456,158,2.4182,23.52
2024,105,0.391977,438,172,352,817,1.87,40,38,0.9482,93,2.3021,22.13
2024,106,0.415496,266,111,211,465,1.75,24,23,0.9507,52,2.1908,20.79
2024,107,0.440426,156,69,121,254,1.63,14,13,0.9531,28,2.0841,19.51
2024,108,0.466851,87,41,67,133,1.52,7,7,0.9554,15,1.9820,18.28
2024,109,0.494862,46,23,35,66,1.42,4,4,0.9576,7,1.8842,17.11
2024,110,0.524554,23,12,17,31,1.32,2,2,0.9597,3,1.7907,15.99
2024,111,0.556027,11,6,8,14,1.23,1,1,0.9617,2,1.7014,14.92
2024,112,0.589389,5,3,3,6,1.14,0,0,0.9637,1,1.6162,13.89
2024,113,0.624752,2,1,1,2,1.05,0,0,0.9655,0,1.5352,12.92
2024,114,0.662238,1,1,1,1,0.97,0,0,0.9672,0,1.4590,12.01
2024,115,0.699754,0,0,0,0,0.90,0,0,0.9687,0,1.3903,11.18
2024,116,0.734741,0,0,0,0,0.84,0,0,0.9701,0,1.3297,10.46
2024,117,0.771478,0,0,0,0,0.78,0,0,0.9714,0,1.2716,9.76
2024,118,0.810052,0,0,0,0,0.72,0,0,0.9727,0,1.2158,9.09
2024,119,0.850555,0,0,0,0,0.67,0,0,0.9739,0,1.1623,8.45
2025,0,0.004594,100000,459,99599,8161387,81.61,100000,16728,0.1673,3703798,37.0380,438.96
2025,1,0.000313,99541,31,99525,8061789,80.99,97303,16279,0.1673,3603798,37.0370,438.94
2025,2,0.000183,99509,18,99500,7962264,80.02,95085,16249,0.1709,3506495,36.8774,437.03
2025,3,0.000154,99491,15,99484,7862763,79.03,92930,16232,0.1747,3411410,36.7093,435.01
2025,4,0.000130,99476,13,99469,7763280,78.04,90827,16218,0.1786,3318479,36.5362,432.93
2025,5,0.000113,99463,11,99457,7663810,77.05,88773,16206,0.1826,3227652,36.3583,430.80
2025,6,0.000103,99452,10,99447,7564353,76.06,86768,16197,0.1867,3138879,36.1757,428.61
2025,7,0.000096,99441,10,99437,7464906,75.07,84808,16188,0.1909,3052111,35.9884,426.36
2025,8,0.000093,99432,9,99427,7365470,74.08,82894,16180,0.1952,2967303,35.7966,424.06
2025,9,0.000093,99423,9,99418,7266043,73.08,81022,16172,0.1996,2884409,35.6002,421.70
2025,10,0.000097,99413,10,99409,7166625,72.09,79193,16165,0.2041,2803387,35.3993,419.29
2025,11,0.000105,99404,10,99399,7067216,71.10,77405,16158,0.2087,2724194,35.1939,416.83
2025,12,0.000118,99393,12,99387,6967817,70.10,75657,16150,0.2135,2646788,34.9840,414.31
2025,13,0.000135,99382,13,99375,6868430,69.11,73947,16141,0.2183,2571131,34.7697,411.74
2025,14,0.000158,99368,16,99360,6769055,68.12,72275,16131,0.2232,2497184,34.5511,409.11
2025,15,0.000188,99352,19,99343,6669695,67.13,70639,16120,0.2282,2424909,34.3282,406.44
2025,16,0.000228,99334,23,99322,6570352,66.14,69038,16107,0.2333,2354270,34.1012,403.71
2025,17,0.000275,99311,27,99297,6471029,65.16,67470,16092,0.2385,2285232,33.8702,400.94
2025,18,0.000327,99284,32,99268,6371732,64.18,65935,16073,0.2438,2217762,33.6355,398.13
2025,19,0.000375,99251,37,99233,6272464,63.20,64432,16052,0.2491,2151827,33.3971,395.26
2025,20,0.000418,99214,41,99193,6173232,62.22,62959,16029,0.2546,2087395,33.1546,392.36
2025,21,0.000457,99173,45,99150,6074038,61.25,61518,16003,0.2601,2024436,32.9079,389.40
2025,22,0.000493,99127,49,99103,5974888,60.27,60108,15975,0.2658,1962918,32.6567,386.38
2025,23,0.000529,99078,52,99052,5875785,59.30,58727,15947,0.2715,1902810,32.4008,383.31
2025,24,0.000564,99026,56,98998,5776733,58.34,57376,15916,0.2774,1844083,32.1401,380.18
2025,25,0.000603,98970,60,98940,5677735,57.37,56055,15884,0.2834,1786706,31.8743,376.99
2025,26,0.000646,98910,64,98878,5578795,56.40,54762,15851,0.2895,1730652,31.6034,373.74
2025,27,0.000693,98847,69,98812,5479917,55.44,53496,15817,0.2957,1675890,31.3275,370.43
2025,28,0.000745,98778,74,98741,5381104,54.48,52257,15781,0.3020,1622394,31.0466,367.06
2025,29,0.000803,98704,79,98665,5282363,53.52,51044,15743,0.3084,1570138,30.7606,363.63
2025,30,0.000866,98625,85,98582,5183698,52.56,49856,15703,0.3150,1519094,30.4695,360.13
2025,31,0.000930,98540,92,98494,5085116,51.60,48693,15660,0.3216,1469238,30.1735,356.58
2025,32,0.000990,98448,97,98399,4986622,50.65,47554,15616,0.3284,1420545,29.8722,352.97
2025,33,0.001044,98351,103,98299,4888223,49.70,46439,15570,0.3353,1372991,29.5656,349.29
2025,34,0.001092,98248,107,98194,4789923,48.75,45347,15523,0.3423,1326552,29.2531,345.54
2025,35,0.001142,98141,112,98085,4691729,47.81,44279,15474,0.3495,1281204,28.9345,341.71
2025,36,0.001200,98029,118,97970,4593644,46.86,43234,15425,0.3568,1236925,28.6097,337.82
2025,37,0.001266,97911,124,97849,4495674,45.92,42212,15374,0.3642,1193691,28.2787,333.84
2025,38,0.001334,97787,130,97722,4397825,44.97,41210,15322,0.3718,1151479,27.9415,329.80
2025,39,0.001397,97656,136,97588,4300104,44.03,40230,15268,0.3795,1110268,27.5979,325.68
2025,40,0.001452,97520,142,97449,4202515,43.09,39271,15213,0.3874,1070038,27.2478,321.47
2025,41,0.001507,97378,147,97305,4105066,42.16,38332,15157,0.3954,1030768,26.8905,317.19
2025,42,0.001573,97232,153,97155,4007761,41.22,37414,15101,0.4036,992436,26.5260,312.81
2025,43,0.001660,97079,161,96998,3910606,40.28,36515,15043,0.4120,955022,26.1542,308.35
2025,44,0.001769,96918,171,96832,3813608,39.35,35635,14984,0.4205,918507,25.7755,303.81
2025,45,0.001902,96746,184,96654,3716776,38.42,34772,14923,0.4292,882872,25.3903,299.18
2025,46,0.002051,96562,198,96463,3620122,37.49,33926,14858,0.4380,848100,24.9988,294.49
2025,47,0.002215,96364,213,96257,3523659,36.57,33095,14790,0.4469,814174,24.6013,289.72
2025,48,0.002399,96151,231,96035,3427401,35.65,32279,14718,0.4560,781079,24.1977,284.87
2025,49,0.002611,95920,250,95795,3331366,34.73,31478,14642,0.4652,748800,23.7883,279.96
2025,50,0.002855,95669,273,95533,3235571,33.82,30690,14562,0.4745,717323,23.3734,274.98
2025,51,0.003129,95396,299,95247,3140039,32.92,29914,14477,0.4839,686633,22.9536,269.94
2025,52,0.003434,95098,327,94935,3044791,32.02,29150,14385,0.4935,656719,22.5290,264.85
2025,53,0.003774,94771,358,94592,2949857,31.13,28397,14287,0.5031,627569,22.1001,259.70
2025,54,0.004150,94414,392,94218,2855264,30.24,27654,14182,0.5129,599172,21.6671,254.51
